label,message,clean_text
0,Just got outta class gonna go gym.,just got outta class gonna go gym
0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,i want sent lt gt mesages today thats y sorry i hurts
0,ÌÏ all write or wat..,all write wat
0,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,ha i wouldn t say i just didn t read anything into way u seemed i don t like 2 judgemental i save fridays pub
0,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,valentine game send dis msg all ur friends 5 answers r d same someone really loves u ques which colour suits best
0,Hi:)did you asked to waheeda fathima about leave?,hi asked waheeda fathima about leave
0,Enjoy urself tmr...,enjoy urself tmr
0,You still around? I could use a half-8th,still around i could use half 8th
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,u 447801259231 secret admirer who looking 2 make contact u find out who r reveal who thinks ur special call 09058094597
0,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,give us back id proof lt gt rs wont allow work will come home within days
0,ÌÏ bot notes oredi... Cos i juz rem i got...,bot notes oredi cos i juz rem i got
0,Yes. Rent is very expensive so its the way we save.,yes rent very expensive way save
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay gud mrng
0,Hows the pain dear?y r u smiling?,hows pain dear y r u smiling
0,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",fun fact although would think armand would eventually build up tolerance some shit considering how much smokes gets fucked up like 2 hits
1,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important information 4 orange user 0789xxxxxxx today lucky day 2find out why log onto url there s fantastic surprise awaiting
0,"Sorry, I can't help you on this.",sorry i can t help
0,Great. So should i send you my account number.,great should i send account number
0,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",hellogorgeous hows u fone charge lst nitw wen u texd hopeu ad nice wkend im sure u lookin 4ward 2 c u 2mrw luv jaz
1,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",dating service asked 2 contact u someone shy call 09058091870 now all will revealed pobox84 m26 3uz 150p
0,ÌÏ only send me the contents page...,only send contents page
0,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs!",night sweet sleep well i ve just see exorcism emily rose may never sleep again hugs snogs
0,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""",don t think about what u got think about how use got good ni8
0,"I can't right this second, gotta hit people up first",i can t right second gotta hit people up first
0,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",evry emotion dsn t hav words evry wish dsn t hav prayrs u smile d world wit u othrwise even d drop tear dsn t lik 2 stay wit u b happy good morning keep smiling
0,So what about you. What do you remember,what about what remember
0,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,ujhhhhhhh computer shipped out address sandiago parantella lane wtf poop
0,Mm yes dear look how i am hugging you both. :-P,mm yes dear look how i hugging both p
0,I like dis sweater fr mango but no more my size already so irritating.,i like dis sweater fr mango no more size already irritating
0,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,1 i don t number 2 gonna massive pain ass i d rather not get involved s possible
0,Anytime lor...,anytime lor
1,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,want new video handset 750 any time any network mins unlimited text camcorder reply call now 08000930705 del sat
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,purity friendship between two not about smiling after reading forwarded message about smiling just seeing name gud evng
1,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",ur balance now cur 600 next question complete landmark big bob b barry c ben text b c 83738 good luck
0,Me fine..absolutly fine,fine absolutly fine
0,K and you're sure I don't have to have consent forms to do it :V,k re sure i don t consent forms v
1,Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,ur tonexs subscription renewed charged cur 4 50 can choose 10 more polys month url billing msg
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",don t prize will go another customer t c url 18 150p min polo ltd suite 373 london w1j 6hl please call back busy
0,How much is torch in 9ja.,how much torch 9ja
0,"Doing nothing, then u not having dinner w us?",nothing u not having dinner w us
0,How are you. Just checking up on you,how just checking up
0,Done it but internet connection v slow and canÛ÷t send it. Will try again later or first thing tomo.,done internet connection v slow can t send will try again later first thing tomo
0,Mathews or tait or edwards or anderson,mathews tait edwards anderson
0,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,yeah sure thing mate haunt got all stuff sorted im going sound anyway promoting hex way who dont know number joke
0,No need lar i go engin? Cos my sis at arts today...,no need lar i go engin cos sis arts today
0,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,thanks honey still haven t heard anything i will leave bit longer not 2 crowd will try later great advice thanks hope cardiff still there
1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,want new nokia 3510i colour phone delivered tomorrow 200 free minutes any mobile 100 free text free camcorder reply call 8000930705
0,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,",im snowboarding trip i wondering planning get everyone together befor go meet greet kind affair cheers
0,S.i'm watching it in live..,s i m watching live
0,"see you then, we're all christmassy here!",see re all christmassy here
0,"K I'm ready,  &lt;#&gt; ?",k i m ready lt gt
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",know why god created gap between fingers one who made comes amp fills those gaps holding hand love
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,greatest test courage earth bear defeat without losing heart gn tc
0,what are your new years plans?,what new years plans
1,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,recpt 1 3 ordered ringtone order processed
0,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,baaaaaaaabe wake up i miss i crave i need
0,"Only just got this message, not ignoring you. Yes, i was. Shopping that is",only just got message not ignoring yes i shopping
0,Dear :-/ why you mood off. I cant drive so i brother to drive,dear why mood off i cant drive i brother drive
0,When did dad get back.,when dad get back
0,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",can tell shola please go college medicine visit academic department tell academic secretary what current situation ask can transfer there should ask someone check sagamu same thing lautech vital completes medical education nigeria less expensive much less expensive unless will getting citizen rates new zealand
0,Yes just finished watching days of our lives. I love it.,yes just finished watching days lives i love
0,Juz go google n search 4 qet...,juz go google n search 4 qet
0,Many times we lose our best ones bcoz we are,many times lose best ones bcoz
0,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",good friends care each other close friends understand each other true friends stay forever beyond words beyond time gud ni8
0,Just getting back home,just getting back home
0,"Sorry, I'll call later  &lt;#&gt; mins",sorry i ll call later lt gt mins
0,Dun need to use dial up juz open da browser n surf...,dun need use dial up juz open da browser n surf
1,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,one registered subscribers u can enter draw 4 100 g b gift voucher replying enter unsubscribe text stop
0,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",awesome plan get here any time after like lt gt i ll text details wee bit
0,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,take care sleep well need learn change life only need get convinced i will wait no more conversations between us get convinced time family over many senses respect not overemphasise u no role life
1,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\""""",chance win free bluetooth headset simply reply back adp
0,You also didnt get na hi hi hi hi hi,also didnt get na hi hi hi hi hi
0,Ya but it cant display internal subs so i gotta extract them,ya cant display internal subs i gotta extract
0,If i said anything wrong sorry de:-),i said anything wrong sorry de
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,sad story man last week b day wife nt wish parents forgot n kids i went work even colleagues not wish
0,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,how stupid say i challenge god dont think all what i write instead respond immed
0,"Yeah I should be able to, I'll text you when I'm ready to meet up",yeah i should able i ll text when i m ready meet up
0,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,v skint too fancied few bevies waz gona go meet othrs spoon jst bin watchng planet earth sofa v comfey i dont make hav gd night
0,"says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",says s quitting least5times day i wudn t take much notice nah didn t mind gonna see again want come taunton tonight u can tell all about
0,"When you get free, call me",when get free call
0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already Û_,how little darlings far week need coffee run tomo can t believe s time week already
0,Ok i msg u b4 i leave my house.,ok i msg u b4 i leave house
0,Still at west coast... Haiz... ÌÏ'll take forever to come back...,still west coast haiz ll take forever come back
0,MMM ... Fuck .... Merry Christmas to me,mmm fuck merry christmas
0,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,alright thanks advice enjoy night out i ma try get some sleep
0,Update your face book status frequently :),update face book status frequently
0,Just now saw your message.it k da:),just now saw message k da
0,Was it something u ate?,something u ate
0,So what did the bank say about the money?,what bank say about money
0,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,aiyar dun disturb u liao thk u lots 2 aft ur cupboard come
0,Hey they r not watching movie tonight so i'll prob b home early...,hey r not watching movie tonight i ll prob b home early
0,Yar lor... How u noe? U used dat route too?,yar lor how u noe u used dat route too
0,2mro i am not coming to gym machan. Goodnight.,2mro i not coming gym machan goodnight
0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,dont think need yellow card uk travel ask someone gone before just lt gt bucks
0,Can u look 4 me in da lib i got stuff havent finish yet.,can u look 4 da lib i got stuff havent finish yet
0,Sounds great! Im going to sleep now. Have a good night!,sounds great im going sleep now good night
1,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,don t b floppy b snappy happy only gay chat service photo upload call 08718730666 10p min 2 stop texts call 08712460324
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",house maid murderer coz man murdered lt gt th january public holiday all govt instituitions closed including post office understand
0,How come u got nothing to do?,how come u got nothing
0,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,nothing will ever easy don t looking reason not take risk life love
0,i want to grasp your pretty booty :),i want grasp pretty booty
0,I've got it down to a tea. not sure which flavour,i ve got down tea not sure which flavour
0,I'm going 2 orchard now laready me reaching soon. U reaching?,i m going 2 orchard now laready reaching soon u reaching
0,Dear i am not denying your words please,dear i not denying words please
0,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,know old dom i told about yesterday name roger got touch last night wants meet today 2 pm
0,COME BACK TO TAMPA FFFFUUUUUUU,come back tampa ffffuuuuuuu
0,"2 celebrate my båÕday, y else?",2 celebrate b day y else
0,Merry christmas to u too annie!,merry christmas u too annie
0,Please tell me you have some of that special stock you were talking about,please tell some special stock talking about
0,I sent them. Do you like?,i sent like
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",urgent ur awarded complimentary trip eurodisinc trav aco entry41 cur 1000 claim txt dis 87121 18 6 cur 1 50 morefrmmob shracomorsglsuplt 10 ls1 3aj
0,"Awesome, be there in a minute",awesome there minute
0,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",problem walk around julianaland oblivious what going around i say same things constantly go one ear out other while go off whatever want s not don t know why i m upset s don t listen when i tell what going upset want surprised when i m mad
0,I've told you everything will stop. Just dont let her get dehydrated.,i ve told everything will stop just dont let get dehydrated
0,Or I guess  &lt;#&gt;  min,i guess lt gt min
0,I'm home. Ard wat time will u reach?,i m home ard wat time will u reach
0,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",storming msg wen u lift d phne u say hello u knw wt d real meaning hello s d name girl yes u knw who dat girl margaret hello d girlfrnd f grahmbell who invnted telphone moral one can 4get d name person
0,"If you want to mapquest it or something look up \usf dogwood drive\""",want mapquest something look up usf dogwood drive
0,Aight should I just plan to come up later tonight?,aight should i just plan come up later tonight
0,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,die i accidentally deleted e msg i suppose 2 put e sim archive haiz i sad
1,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",welcome uk mobile date msg free giving free calling 08719839835 future mgs billed 150p daily cancel send go stop 89123
0,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,wishing great day moji told about offer always i speechless offer easily go great lengths behalf stunning exam next friday after i will keep touch more sorry
0,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",thanks again reply today when ur visa coming r u still buying gucci bags sister things not easy uncle john also own bills i really need think about how make own money later sha
0,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",sorry i flaked last night shit s seriously goin down roommate what up tonight
0,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,said i look pretty wif long hair wat i thk s cutting quite short 4 leh
0,Ranjith cal drpd Deeraj and deepak 5min hold,ranjith cal drpd deeraj deepak 5min hold
0,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\""""",cheers callin babe sozi culdnt talkbut i wannatell u details later wenwecan chat properly x
0,Hey u still at the gym?,hey u still gym
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",said u mind i go into bedroom minute ok i sed sexy mood came out 5 minuts latr wid cake n wife
0,Much better now thanks lol,much better now thanks lol
0,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",nothing smsing u n xy lor sorry lor da guys neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meeting
0,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",lemme know when i can swing pick up i m free basically any time after 1 all semester
0,Wa... U so efficient... Gee... Thanx...,wa u efficient gee thanx
1,3. You have received your mobile content. Enjoy,3 received mobile content enjoy
0,S but not able to sleep.,s not able sleep
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,want explicit sex 30 secs ring 02073162414 now costs 20p min
0,We will meet soon princess! Ttyl!,will meet soon princess ttyl
0,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,i ll pick up about 5 15pm go taunton still want come
0,Oh :-)only 4 outside players allowed to play know,oh only 4 outside players allowed play know
0,I anything lor.,i anything lor
0,Erutupalam thandiyachu,erutupalam thandiyachu
0,"Y cant u try new invention to fly..i'm not joking.,",y cant u try new invention fly i m not joking
0,No..its ful of song lyrics..,no ful song lyrics
0,"What do u reckon as need 2 arrange transport if u can't do it, thanks",what u reckon need 2 arrange transport u can t thanks
0,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,true lov n care wil nevr go unrecognized though somone often makes mistakes when valuing will definitly undrstnd once when start missing
0,Shopping? Eh ger i toking abt syd leh...Haha,shopping eh ger i toking abt syd leh haha
0,What not under standing.,what not under standing
0,have * good weekend.,good weekend
0,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,miss call miss call khelate kintu opponenter miss call dhorte lage thats d rule one great phone receiving quality wins
0,Call me when you get the chance plz &lt;3,call when get chance plz lt 3
0,The new deus ex game comin early next yr,new deus ex game comin early next yr
0,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,computer just fried only essential part don t keep spares because fucking idiot roommates looovvve leaving thing running full lt gt 7
0,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",friend s studying warwick ve planned go shopping concert tmw may canceled havn t seen ages yeah should get together sometime
0,Probably a couple hours tops,probably couple hours tops
0,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",lol grins i m not babe thanks thinking
0,Man this bus is so so so slow. I think you're gonna get there before me,man bus slow i think re gonna get there before
0,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,hope text meets smiling not let text give reason smile beautiful day
0,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",case wake up wondering where i i forgot i take care something grandma today should done before parade
0,Ok,ok
1,"Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+",latest nokia mobile ipod mp3 player cur 400 proze guaranteed reply win 83355 now norcorp ltd cur 1 50 mtmsgrcvd18
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",sms services inclusive text credits pls goto url login 3qxj9 unsubscribe stop no extra charge help 08702840625 comuk 220 cm2 9ae
0,Nvm take ur time.,nvm take ur time
0,So wat's da decision?,wat s da decision
0,Wot is u up 2 then bitch?,wot u up 2 bitch
0,Stupid.its not possible,stupid not possible
0,She told to hr that he want posting in chennai:)because i'm working here:),told hr want posting chennai because i m working here
1,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,mobile club choose any top quality items mobile 7cfca1a
0,When are you guys leaving?,when guys leaving
0,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ÌÏ got a lot of work ar?,neva grumble i sad lor hee buy tmr lor aft lunch still meetin 4 lunch tmr not neva hear fr lei got lot work ar
0,Not able to do anything.,not able anything
0,ÌÏ takin linear algebra today?,takin linear algebra today
0,This weekend is fine (an excuse not to do too much decorating),weekend fine excuse not too much decorating
0,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",sorry i missed babe i up late slept i hope enjoy driving lesson boytoy i miss too teasing kiss
0,Now project pa. After that only i can come.,now project pa after only i can come
1,Money i have won wining number 946 wot do i do next,money i won wining number 946 wot i next
0,"Sure, whenever you show the fuck up &gt;:(",sure whenever show fuck up gt
0,That was random saw my old roomate on campus. He graduated,random saw old roomate campus graduated
1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",congrats 2 mobile 3g videophones r call 09061744553 now videochat wid ur mates play java games dload polyh music noline rentl bx420 ip4 5we 150pm
0,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",men always needs beautiful intelligent caring loving adjustable cooperative wife law allows only one wife
0,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,sucks what got planned yo valentine i yo valentine aren t i
0,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",just got part nottingham 3 hrs 63miles good thing i love man much only 40mph hey ho
0,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,what think no one saying clearly ok leave no need ask i will go come not
0,Hi good mornin.. Thanku wish u d same..,hi good mornin thanku wish u d same
0,DO U WANT 2 MEET UP 2MORRO,u want 2 meet up 2morro
0,Actually I decided I was too hungry so I haven't left yet :V,actually i decided i too hungry i haven t left yet v
0,I've sent Ì_ my part..,i ve sent part
0,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,cos i out shopping wif darren jus now n i called 2 ask wat present wan lor started guessing who i wif n finally guessed darren lor
1,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )",i want some cock hubby s away i need real man 2 satisfy txt wife 89938 no strings action txt stop 2 end txt rec cur 1 50ea otbox 731 la1 7ws
0,Understand. his loss is my gain :) so do you work? School?,understand loss gain work school
0,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,how u i missed u i havent up 2 much bit bored holiday want 2 go bak 2 college sad isnt xx
0,"Hiya, probably coming home * weekend after next",hiya probably coming home weekend after next
0,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,don t forget though i love i walk beside watching over keeping heart warm
0,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,i wish things different i wonder when i will able show how much i value pls continue brisk walks no drugs without askin please find things laugh about i love dearly
0,Ok both our days. So what are you making for dinner tonite? Am I invited?,ok both days what making dinner tonite i invited
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,gr8 new service live sex video chat mob see sexiest dirtiest girls live ur phone 4 details text horny 89070 cancel send stop 89070
0,I have no money 4 steve mate! !,i no money 4 steve mate
0,IM LATE TELLMISS IM ON MY WAY,im late tellmiss im way
0,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,never blame day ur life good days give u happiness bad days give u experience both essential life all gods blessings good morning
0,Normally i use to drink more water daily:),normally i use drink more water daily
0,Dare i ask... Any luck with sorting out the car?,dare i ask any luck sorting out car
0,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",party s place usf no charge can contribute any way greatly appreciated yeah got room one more
0,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",urgh coach hot smells chip fat thanks again especially duvet not predictive text word
0,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,hiya how last night i ve naughty bought myself clothes very little ready more shopping tho what kind time wanna meet
1,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,freemsg hi baby wow just got new cam moby wanna c hot pic fancy chat im w8in 4utxt rply chat 82242 hlp 08712317606 msg150p 2rcv
0,I've been trying to reach him without success,i ve trying reach without success
0,when you and derek done with class?,when derek done class
0,Never y lei... I v lazy... Got wat? Dat day Ì_ send me da url cant work one...,never y lei i v lazy got wat dat day send da url cant work one
0,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,never try alone take weight tear comes out ur heart falls through ur eyes always remember stupid friend here share bslvyl
0,Hey mate. Spoke to the mag people. WeÛ÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later.,hey mate spoke mag people re deliver end month deliver 24th sept talk later
0,Hope you are having a good week. Just checking in,hope having good week just checking
0,"Haha, my friend tyler literally just asked if you could get him a dubsack",haha friend tyler literally just asked could get dubsack
0,"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",hey u fancy meetin 4 cha hav lil beverage not txt ring can meet up l8r quite tired got 3 v pist love pete x x x
0,Great. Have a safe trip. Dont panic surrender all.,great safe trip dont panic surrender all
0,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""",symptoms when u love 1 u like listening songs 2 u get stopped where u see name beloved 3 u won t get angry when
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...,sun ah thk mayb can dun anythin thk book e lesson e pilates orchard mrt u noe hor
0,Try to do something dear. You read something for exams,try something dear read something exams
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",7 wonders world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms 1st ur lovely friendship good morning dear
0,Gettin rdy to ship comp,gettin rdy ship comp
0,I am in hospital da. . I will return home in evening,i hospital da i will return home evening
0,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),piss talking someone realise u point now read backwards
0,Think + da. You wil do.,think da wil
0,I'm awake oh. What's up.,i m awake oh what s up
0,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,good afternoon boytoy how goes walking here there day get police abstract still out about i wake miss babe
0,How much u trying to get?,how much u trying get
0,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",come around lt decimal gt pm vikky i m otside nw il come tht time
0,Tell me again what your address is,tell again what address
0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",honeybee said i m d sweetest d world god laughed amp said wait u havnt met d person reading msg moral even god can crack jokes gm gn ge gn
0,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,should i buy blackberry bold 2 torch should i buy new used let know plus saying i should buy lt gt g wifi ipad what saying about about lt gt g
0,But you were together so you should be thinkin about him,together should thinkin about
0,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,hiya hows going sunny africa hope u r avin good time give big old silver back big kiss
0,At WHAT TIME should i come tomorrow,what time should i come tomorrow
